Company Name,State,Hospital Name,Asset No.,Asset Type Code,Asset Type Description,Manufacturer,Model,Serial No,User Department Code,User Department Name,User Area Code,User Area Name,User Location Code,User Location Name,Asset Status,Real Time Status,POC Flag,Power Supply (PSU) - Cleaning,Fan & Filter Check&Clean,Battery Check,Wire Rope Check,Railing (longitude & Transverse),QA Sticker Validity,Telescopic Arm ,Pulley,Guard Filter Check,Meter Gauge Check,Light Indicator Check,Water Pump Check,Total Maintenance Activity
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN00069,12-050,"Humidifiers, Heated",Fisher & Paykel Healthcare Ltd,Fisher&Paykel Mr730,9473AEP18764,I02,In-patient Care Services,W5C,Wad 5c,01-5-055,W5C - BILIK RAWATAN,Inactive,Not Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN00070,18-231,"Electrosurgical Units, Monopolar/Bipolar",Valleylab Inc,Valleylab Sse-2l,L1C17757L8,A06,Anesthesiology,OTR,Dewan Bedah,01-3-045,OTR - DEWAN BEDAH NO 3,Inactive,Not Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN00073,17-002,"Cameras, Video, Endoscope",Olympus Medical System Corp,Olympus Otvf3,2512276,G02,General Surgery,SPD,Klinik Pakar Pembedahan,01-G-036,SOPD - BILIK ENDOSCOPE,Inactive,Not Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN00074,16-299,"Analyzers, Laboratory, Clinical Chemistry, Automated, Discrete",Ciba Corning Diagnostics Corp,Express 550,2219,P02,Pathology,LAB,Jabatan Patologi,01-G-090,LAB - BILIK 3,Inactive,Not Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN00076,10-780,"Centrifuges, Tabletop",Diandong Lixinji,Diandong 82-1,110,P02,Pathology,LAB,Jabatan Patologi,01-G-080,LAB - MAKMAL,Inactive,Not Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN00077,15-190,Tissue Processors,Thermo Shandon Inc,Shandon Sequenza,BP2026,P02,Pathology,LAB,Jabatan Patologi,01-G-094,BILIK KAJIDARAH,Inactive,Not Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN00078,16-818,"Analyzers, Laboratory, Body Fluids, Electrolyte, Ion-Selective",Ciba Corning Diagnostics Corp,Ciba Corning M634,3092,P02,Pathology,LAB,Jabatan Patologi,01-G-091,LAB - BILIK KIMIAHAYAT,Inactive,Not Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN00080,13-217,"Infusion Pumps, Syringe",Terumo Corp,Terufusion STC-523,94080165,I02,In-patient Care Services,W7B,Wad 7b,01-7-065,W7B - WAD 7B,Inactive,Not Functioning,Yes,No,No,1,No,No,No,No,No,No,No,No,No,1
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN00081,15-651,Stirrers,Barnstead International,Thermolyne Sp4723026,6.12931E+11,P02,Pathology,LAB,Jabatan Patologi,01-G-045,LAB - MAKMAL HISTOPATOLOGI & SITOLOGI,Inactive,Not Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN00082,11-134,"Defibrillators, External, Manual",Physio-Control Inc,Lifepak 9b,21397,I02,In-patient Care Services,W6A,Wad 6a,01-6-006,W6A - WAD 6A,Inactive,Not Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN00083,15-045,"Nebulizers, Nonheated",Pari-Werk Gmbh,Pari Boy,ZT108A92,I02,In-patient Care Services,W2B,Wad 2b,01-2-060,W2B - WAD 2B,Inactive,Not Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN00085,11-413,"Electrocardiographs, Single-Channel",Suzuken Co Ltd,Kenz-Cardico 103,88124323,I02,In-patient Care Services,W6B,Wad 6b,01-6-054,W6B - WAD 6B,Inactive,Not Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN00086,10-208,Aspirators,Ameda AG,Egnell-Compact 1,AC209048,I02,In-patient Care Services,W7A,Wad 7a,01-7-007,W7A - BILIK RAWATAN,Inactive,Not Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN00087,15-709,"Analyzers, Laboratory, Blood Gas/pH",Avl Scientific Corp,Avl 993s,1116,P01,Pediatric,NICU,Neonatal Intensive Care Unit,01-6-040,BILIK PEMULIHAN /JAGAAN IBU(2),Inactive,Not Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN00088,13-217,"Infusion Pumps, Syringe",Terumo Corp,Terufusion STC-523,91040089,I02,In-patient Care Services,W7B,Wad 7b,01-7-065,W7B - WAD 7B,Inactive,Not Functioning,Yes,No,No,1,No,No,No,No,No,No,No,No,No,1
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN00089,10-208,Aspirators,Clements Medical Equipment Pty Ltd,Clements High Suction Unit,1511818,I02,In-patient Care Services,W7B,Wad 7b,01-7-073,W7B - BILIK RAWATAN,Inactive,Not Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN00092,15-045,"Nebulizers, Nonheated",Pari-Werk Gmbh,Pari 1s2,T000466,I02,In-patient Care Services,W7B,Wad 7b,01-7-065,W7B - WAD 7B,Inactive,Not Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN00093,10-208,Aspirators,Clements Medical Equipment Pty Ltd,Clements Suc 81500,8754,E01,"Ear, Nose and Throat",ENT,"Jab.hidung,keronkong&telinga",01-1-094,ENT - STOR,Inactive,Not Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN00094,12-849,Otoscopes,Welch Allyn Inc,Welch Allyn,2863,E01,"Ear, Nose and Throat",ENT,"Jab.hidung,keronkong&telinga",01-1-107,ENT - PEM.PERUBATAN Y/M,Inactive,Not Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN00095,17-148,"Oximeters, Pulse",Ohmeda Medical Inc,Biox 3740,FMQW02721,A06,Anesthesiology,OTR,Dewan Bedah,01-3-036,OTR - DEWAN BEDAH NO. 5,Inactive,Not Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN00097,10-208,Aspirators,Eschmann Brothers & Walsh Ltd,Matburn Tj 20,4558,O01,Obstetric & Gynecology,MOT,Dewan Bedah Bersalin,01-1-050,MOT - BILIK BIUS,Inactive,Not Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN00098,10-208,Aspirators,Clements Medical Equipment Pty Ltd,Clements High Suction Unit,1511769,I02,In-patient Care Services,W8C,Isolation Ward,01-8-064,Stor,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN00099,12-863,Oxygen Monitors,Critikon Co LLC,Critikon Oxygen 2000,2000C4291,I02,In-patient Care Services,W6C,Wad 6c,01-6-023,W6C - BILIK 2,Inactive,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN00100,14-410,"Ovens, Drying",Binder GmbH & Co,Binder Wtc,920237,P02,Pathology,LAB,Jabatan Patologi,01-G-310,LALUAN MAKMAL PHATOLOGI,Inactive,Not Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN00101,11-226,Peritoneal Dialysis Units,Baxter Healthcare Corp,Home Choice 5c4474,74009,I02,In-patient Care Services,W6A,Wad 6a,01-6-006,W6A - WAD 6A,Inactive,Not Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN00102,13-217,"Infusion Pumps, Syringe",Terumo Corp,Terufusion STC-523,93050090,I02,In-patient Care Services,W7A,Wad 7a,01-7-005,W7A - WAD 7A,Inactive,Not Functioning,Yes,No,No,1,No,No,No,No,No,No,No,No,No,1
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN00104,11-218,Hemodialysis Units,Baxter Healthcare Corp,Baxter Sps 550,36573,H01,Haemodialysis,HDU,Unit Haemodialysis,02-G-112,HDU - BILIK RAWATAN,Inactive,Not Functioning,Yes,1,1,1,No,No,No,No,No,No,No,No,No,3
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN00105,10-208,Aspirators,Clements Medical Equipment Pty Ltd,Clements Series 15,1670,I02,In-patient Care Services,W3B,Wad 3b,01-3-069,W3B - STOR PAKAIAN KOTOR,Inactive,Not Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN00107,12-956,"Baths, Paraffin, Physical Therapy",Enraf-Nonius BV,Enraf Jh-65,05-149,P05,Physiotherapy,PHY,Fisioterapi,01-G-075,PHY - ELEKTROTERAPI,Inactive,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN00108,10-208,Aspirators,Aerosol Products Ltd,Aerosol Sam 21,78346,I02,In-patient Care Services,W1A,Wad 1a,01-1-005,W1A - WAD 1A,Inactive,Not Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN00109,12-425,"Radiographic Units, Mammographic",Philips Medical Systems,Philips Mammo Diagnost Uc,946351,I01,Imaging and Diagnostic,DEX,Jabatan X-ray,01-G-148,DEX - X-RAY 2,Inactive,Not Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN00112,11-413,"Electrocardiographs, Single-Channel",Nihon Kohden Corp,Cardiofax,42592,I02,In-patient Care Services,W5C,Wad 5c,01-5-055,W5C - BILIK RAWATAN,Inactive,Not Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN00114,10-208,Aspirators,Clements Medical Equipment Pty Ltd,Clements High Suction Unit,1511780,I02,In-patient Care Services,W7B,Wad 7b,01-7-073,W7B - BILIK RAWATAN,Inactive,Not Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN00115,15-045,"Nebulizers, Nonheated",Pari-Werk Gmbh,Pari Boy,Not Available,I02,In-patient Care Services,W6A,Wad 6a,01-6-013,W6A - KAUNTER JURURAWAT,Inactive,Not Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN00117,11-134,"Defibrillators, External, Manual",Physio-Control Inc,Lifepak 9b,11314,A01,Accident & Emergency,ANE,Jabatan Kecemasan,01-G-206,ANE-PEMERIKSAAN/RAWATAN,Inactive,Not Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN00118,10-208,Aspirators,Eschmann Brothers & Walsh Ltd,Eschmann Tj20,4597,I02,In-patient Care Services,W6A,Wad 6a,01-6-006,W6A - WAD 6A,Inactive,Not Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN00119,17-429,"Ventilators, Intensive Care",Puritan Bennett Corp,Puritan-Bennett 7200 A,8942067,I02,In-patient Care Services,W5C,Wad 5c,01-5-055,W5C - BILIK RAWATAN,Active,Functioning,Yes,1,1,1,No,No,No,No,No,No,No,No,No,3
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN00120,10-208,Aspirators,Eschmann Brothers & Walsh Ltd,Eschmann Cp 100,12922,I02,In-patient Care Services,W7B,Wad 7b,01-7-073,W7B - BILIK RAWATAN,Inactive,Not Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN00121,12-281,Slit Lamps,Topcon Corp,Topcon Sl-3d,503074,O03,Ophtamology,EYE,Jabatan Mata,01-1-087,EYE - BILIK (F) DOKTOR,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN00122,16-861,"Baths, Water, Laboratory",Searl Co,Searl B & T,70652,P02,Pathology,LAB,Jabatan Patologi,01-G-310,LALUAN MAKMAL PHATOLOGI,Inactive,Not Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN00123,10-208,Aspirators,Eschmann Brothers & Walsh Ltd,Matburn Tj 20,4644,E01,"Ear, Nose and Throat",ENT,"Jab.hidung,keronkong&telinga",01-1-106,ENT - BILIK RAWATAN,Inactive,Not Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN00124,12-281,Slit Lamps,Takagi Seiko Co Ltd,Takagi Mt-304jsm,3662,O03,Ophtamology,EYE,Jabatan Mata,01-1-086,EYE-(E) PAKAR PERUBATAN,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN00125,15-156,"Microscopes, Light, Laboratory",Olympus Medical System Corp,Olympus Chs,480073,L01,Laboratory,BLB,Tabung Darah,01-G-137,BLB - KAJI DARAH,Inactive,Not Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN00126,12-113,"Incubators, Infant",Atom Medical Corp,Atom V-80,5106893,P01,Pediatric,NICU,Neonatal Intensive Care Unit,01-6-035,PANTRI,Inactive,Not Functioning,Yes,1,1,No,No,No,No,No,No,No,No,No,No,2
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN00127,11-246,"Radiofrequency Therapy Systems, Diathermy",Siemens Medical Systems Inc,Ultratherm 708s,EH7070628,P05,Physiotherapy,PHY,Fisioterapi,01-G-070,PHY - HIDROTERAPI,Inactive,Not Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN00130,13-217,"Infusion Pumps, Syringe",Terumo Corp,Terufusion STC-523,93050085,I02,In-patient Care Services,W4C,Wad 4c,01-4-061,W4C - WAD ICU,Inactive,Not Functioning,Yes,No,No,1,No,No,No,No,No,No,No,No,No,1
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN00131,11-696,"Fetal Heart Detectors, Ultrasonic",Terumo Corp,Terumo Utd-7,9101012,G01,General Medicine,ONG,Klinik Obstetrik & Ginekologi,01-G-057,Bilik 4,Inactive,Not Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN00132,11-226,Peritoneal Dialysis Units,Baxter Healthcare Corp,Home Choice 5c4474,74020,I02,In-patient Care Services,W7B,Wad 7b,01-7-073,W7B - BILIK RAWATAN,Inactive,Not Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN00133,17-002,"Cameras, Video, Endoscope",Karl Storz Gmbh,Telecam Sl,DT 0000020000,A06,Anesthesiology,OTR,Dewan Bedah,01-3-047,OTR - BILIK PERALATAN,Inactive,Not Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN00134,17-148,"Oximeters, Pulse",Ohmeda Medical Inc,Biox 3740,FMQU04800,P01,Pediatric,NICU,Neonatal Intensive Care Unit,01-6-026,Ruang Rawatan,Inactive,Not Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN00135,17-148,"Oximeters, Pulse",Ohmeda Medical Inc,Biox 3740,FMQU04800,O03,Ophtamology,EYE,Jabatan Mata,01-1-083,EYE - BILIK OPTOMETRI,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN00136,13-215,"Infusion Pumps, General-Purpose",B Braun Melsungen AG,Dropmat Secura,280,O01,Obstetric & Gynecology,LBR,Wad Bersalin,01-1-059,LBR - BILIK BERSALIN,Inactive,Not Functioning,Yes,No,No,1,No,No,No,No,No,No,No,No,No,1
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN00137,15-158,"Microtomes, Rotary",Reichert Inc,Histocut 820 Ii,75598,P02,Pathology,LAB,Jabatan Patologi,01-G-094,BILIK KAJIDARAH,Inactive,Not Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN00138,11-161,"Handpieces, Dental",Urawa Corp,Urawa Up210,4277,D01,Dental,DEN,Jabatan Pergigian,25-01-030,DEN - ROOM 3,Inactive,Not Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN00139,15-045,"Nebulizers, Nonheated",Pari-Werk Gmbh,Pari Boy,M040A67,I02,In-patient Care Services,W5B,Wad 5b,01-5-071,W5B - BILIK RAWATAN,Inactive,Not Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN00142,13-217,"Infusion Pumps, Syringe",Terumo Corp,Terufusion STC-523,90120233,I02,In-patient Care Services,W7A,Wad 7a,01-7-005,W7A - WAD 7A,Inactive,Not Functioning,Yes,No,No,1,No,No,No,No,No,No,No,No,No,1
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN00143,10-208,Aspirators,Eschmann Brothers & Walsh Ltd,Eschmann Cp 100,12961,I02,In-patient Care Services,W8B,Wad 8b,01-8-071,W8B - WAD 8B,Inactive,Not Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN00145,10-208,Aspirators,Gemmy Industrial Corp,Gemmy Su-510b,9422256,I02,In-patient Care Services,W2C,Wad 2c,01-2-052,W2C - BILIK RAWATAN,Inactive,Not Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN00146,10-208,Aspirators,Atmos MedizinTechnik GmbH,Atmos Sauger Lc,O7628029013,E01,"Ear, Nose and Throat",ENT,"Jab.hidung,keronkong&telinga",01-1-105,ENT - DEWAN BEDAH,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN00147,13-217,"Infusion Pumps, Syringe",Terumo Corp,Terufusion STC-527,95070120,I02,In-patient Care Services,W6B,Wad 6b,01-6-057,W6B - KAUNTER JURURAWAT,Inactive,Not Functioning,Yes,No,No,1,No,No,No,No,No,No,No,No,No,1
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN00148,17-433,"Warming Units, Patient, Radiant, Infant, Mobile",Fisher & Paykel Healthcare Ltd,Fisher & Paykel Iw808,90JA0020,O01,Obstetric & Gynecology,LBR,Wad Bersalin,01-1-060,LBR - NURSERY,Inactive,Not Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN00149,12-281,Slit Lamps,Haag-Streit AG,Haag-Streit Applanator,90012831,O03,Ophtamology,EYE,Jabatan Mata,01-1-081,EYE-BILIK B (PAKAR MATA),Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN00151,17-429,"Ventilators, Intensive Care",Puritan Bennett Corp,Puritan-Bennett 7200 Ae,9571047,I02,In-patient Care Services,W5C,Wad 5c,01-5-055,W5C - BILIK RAWATAN,Inactive,Not Functioning,Yes,1,1,1,No,No,No,No,No,No,No,No,No,3
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN00152,11-246,"Radiofrequency Therapy Systems, Diathermy",Siemens Medical Systems Inc,Ultratherm 708s,EH7070637,P05,Physiotherapy,PHY,Fisioterapi,01-G-070,PHY - HIDROTERAPI,Inactive,Not Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN00153,12-815,Ophthalmoscopes,Keeler Ltd,Keeler,3819,O03,Ophtamology,EYE,Jabatan Mata,25-01-093,EYE - STOR PERALATAN,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN00154,10-208,Aspirators,Clements Medical Equipment Pty Ltd,Clements Series 15,1511790,I02,In-patient Care Services,W3B,Wad 3b,01-3-069,W3B - STOR PAKAIAN KOTOR,Inactive,Not Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN00155,15-045,"Nebulizers, Nonheated",Pari-Werk Gmbh,Pari Boy,ZT118A00,I02,In-patient Care Services,W5B,Wad 5b,01-5-071,W5B - BILIK RAWATAN,Inactive,Not Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN00156,11-246,"Radiofrequency Therapy Systems, Diathermy",Siemens Medical Systems Inc,Ultratherm 303,30323806,P05,Physiotherapy,PHY,Fisioterapi,01-G-070,PHY - HIDROTERAPI,Inactive,Not Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN00157,10-208,Aspirators,Allen & Hanburys,Allen & Hanburys Tj20,A1333,I02,In-patient Care Services,W3B,Wad 3b,01-3-065,W3B - TANDAS KELAS 2,Inactive,Not Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN00158,12-539,"Microscopes, Light, Operating",Carl Zeiss Meditec Inc,Zeiss Opmi 1,305361,E01,"Ear, Nose and Throat",ENT,"Jab.hidung,keronkong&telinga",01-1-105,ENT - DEWAN BEDAH,Inactive,Not Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN00159,11-134,"Defibrillators, External, Manual",Nihon Kohden Corp,Cardiolife Tec-7100k,20925,I02,In-patient Care Services,W6A,Wad 6a,01-6-006,W6A - WAD 6A,Inactive,Not Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN00160,11-413,"Electrocardiographs, Single-Channel",Suzuken Co Ltd,Kenz-Cardico 103,92074636,I02,In-patient Care Services,W3A,Wad 3a,01-3-013,W3A - KAUNTER JURURAWAT,Inactive,Not Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN00162,10-208,Aspirators,Ameda AG,Egnell-Compact 1,AC209043,I02,In-patient Care Services,W8A,Wad 8a,01-8-006,W8A - WAD 8A,Inactive,Not Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN00163,15-156,"Microscopes, Light, Laboratory",Olympus Medical System Corp,Olympus Ch4,870211,L01,Laboratory,BLB,Tabung Darah,01-G-134,BLB - SIMPANAN DARAH,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN00164,11-758,"Radiographic/Fluoroscopic Units, Mobile",Philips Medical Systems,Philips Mcd100,2030,I01,Imaging and Diagnostic,DEX,Jabatan X-ray,01-G-159,DEX - STOR,Inactive,Not Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN00165,15-045,"Nebulizers, Nonheated",Pari-Werk Gmbh,Pari Boy,ZU010B00,I02,In-patient Care Services,W8B,Wad 8b,01-8-074,W8B - NURSES STATION,Inactive,Not Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN00166,14-435,"Water Purification Systems, Deionization",Fisons Scientific Equipment,Fisons Fsl/8c200,0154X6,P02,Pathology,LAB,Jabatan Patologi,01-G-091,LAB - BILIK KIMIAHAYAT,Inactive,Not Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN00167,15-967,"Television Systems, Endoscope",Sony Corp,Trinitron Pvm-1454qm,2014997,E01,"Ear, Nose and Throat",ENT,"Jab.hidung,keronkong&telinga",01-1-106,ENT - BILIK RAWATAN,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN00168,10-208,Aspirators,Clements Medical Equipment Pty Ltd,Clements High Suction Unit,1512687,I02,In-patient Care Services,W2C,Wad 2c,01-2-052,W2C - BILIK RAWATAN,Inactive,Not Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN00169,14-410,"Ovens, Drying",Memmert GmbH & Co KG,Memmert U27,800026,P02,Pathology,LAB,Jabatan Patologi,01-G-080,LAB - MAKMAL,Inactive,Not Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN00170,15-190,Tissue Processors,Thermo Shandon Inc,Shandon Duplex,Not Available,P02,Pathology,LAB,Jabatan Patologi,01-G-094,BILIK KAJIDARAH,Inactive,Not Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN00172,10-208,Aspirators,Ameda AG,Egnell-Compact 15,AC209042,I02,In-patient Care Services,W6D,Wad 6d,01-6-051,SCN - STOR,Inactive,Not Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN00173,12-599,ECG Monitors,Air-Shields Inc,System Vi,YK01045,I02,In-patient Care Services,W6C,Wad 6c,01-6-048,W6C - KAUNTER,Inactive,Not Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN00174,13-217,"Infusion Pumps, Syringe",B Braun Melsungen AG,B Braun 8718075,8 71807/5,I02,In-patient Care Services,W6C,Wad 6c,01-6-048,W6C - KAUNTER,Inactive,Not Functioning,Yes,No,No,1,No,No,No,No,No,No,No,No,No,1
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN00175,10-208,Aspirators,Ameda AG,Egnell-Compact 15,AC910002,I02,In-patient Care Services,W6D,Wad 6d,01-6-051,SCN - STOR,Inactive,Not Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN00176,12-345,"Light Sources, Fiberoptic",Karl Storz Gmbh,Storz 482b,9575,A06,Anesthesiology,OTR,Dewan Bedah,01-3-050,OTR - DEWAN BEDAH NO 2,Active,Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN00179,10-780,"Centrifuges, Tabletop",Mse Corp,MSE,849186,P02,Pathology,LAB,Jabatan Patologi,01-G-091,LAB - BILIK KIMIAHAYAT,Inactive,Not Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN00180,14-361,"Ventilators, Intensive Care, Neonatal/Pediatric",Bear Medical Systems Inc,Bear Cub Bp-2001,11557  (A8),I02,In-patient Care Services,W5D,Wad 5d,01-5-045,W5D - BILIK RAWATAN,Inactive,Not Functioning,Yes,1,1,1,No,No,No,No,No,No,No,No,No,3
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN00181,17-515,"Phototherapy Units, Visible Light, Hyperbilirubinemia",Air-Shields Inc,Air-Shields Vickers 80,1562,P01,Pediatric,NICU,Neonatal Intensive Care Unit,01-6-026,Ruang Rawatan,Inactive,Not Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN00182,12-050,"Humidifiers, Heated",Ohio Medical Corp,Ohio Sj01,H01083,P01,Pediatric,NICU,Neonatal Intensive Care Unit,01-6-029,BILIK PEMULIHAN JAGAAN IBU(1),Inactive,Not Functioning,No,,,,,,,,,,,,,
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN00184,15-791,"Physiologic Monitoring Systems, Neonatal",Hewlett-Packard Co,Hewlett-Packard 78834c,3315G03879,P01,Pediatric,NICU,Neonatal Intensive Care Unit,01-6-040,BILIK PEMULIHAN /JAGAAN IBU(2),Inactive,Not Functioning,Yes,1,No,1,No,No,No,No,No,No,No,No,No,2
Medivest,Negeri Sembilan,Tuanku Jaafar,SBN00185,12-815,Ophthalmoscopes,Keeler Ltd,Keeler,28707,O03,Ophtamology,EYE,Jabatan Mata,25-01-072,EYE - ROOM 5,Inactive,Not Functioning,No,,,,,,,,,,,,,
